t;U;U
[s];[V];[V]

112,850;0,11;0,02
112,860;0,11;0,02
112,870;0,11;0,03
112,880;0,11;0,03
112,890;0,10;0,03
112,900;0,10;0,03
112,910;0,10;0,03
112,920;0,10;0,03
112,930;0,09;0,03
112,940;0,09;0,03
112,950;0,09;0,04
112,960;0,09;0,04
112,970;0,09;0,04
112,980;0,08;0,04
112,990;0,08;0,04
113,000;0,08;0,04
113,010;0,07;0,05
113,020;0,07;0,05
113,030;0,07;0,05
113,040;0,07;0,05
113,050;0,06;0,05
113,060;0,06;0,05
113,070;0,06;0,06
113,080;0,05;0,06
113,090;0,05;0,06
113,100;0,05;0,06
113,110;0,04;0,06
113,120;0,04;0,06
113,130;0,04;0,06
113,140;0,03;0,06
113,150;0,03;0,06
113,160;0,03;0,06
113,170;0,02;0,06
113,180;0,02;0,06
113,190;0,02;0,06
113,200;0,01;0,06
113,210;0,01;0,06
113,220;0,01;0,06
113,230;0,00;0,06
113,240;0,00;0,06
113,250;-0,00;0,06
113,260;-0,01;0,06
113,270;-0,01;0,06
113,280;-0,01;0,06
113,290;-0,01;0,06
113,300;-0,02;0,06
113,310;-0,02;0,05
113,320;-0,02;0,05
113,330;-0,02;0,05
113,340;-0,03;0,05
113,350;-0,03;0,05
113,360;-0,03;0,05
113,370;-0,04;0,05
113,380;-0,04;0,04
113,390;-0,04;0,04
113,400;-0,04;0,04
113,410;-0,05;0,04
113,420;-0,05;0,03
113,430;-0,05;0,03
113,440;-0,05;0,03
113,450;-0,05;0,03
113,460;-0,06;0,03
113,470;-0,06;0,02
113,480;-0,06;0,02
113,490;-0,06;0,02
113,500;-0,06;0,02
113,510;-0,06;0,02
113,520;-0,06;0,01
113,530;-0,07;0,01
113,540;-0,07;0,01
113,550;-0,07;0,01
113,560;-0,07;0,00
113,570;-0,07;0,00
113,580;-0,07;-0,00
113,590;-0,07;-0,00
113,600;-0,07;-0,00
113,610;-0,07;-0,01
113,620;-0,07;-0,01
113,630;-0,07;-0,01
113,640;-0,07;-0,01
113,650;-0,07;-0,02
113,660;-0,07;-0,02
113,670;-0,07;-0,02
113,680;-0,07;-0,02
113,690;-0,07;-0,02
113,700;-0,07;-0,02
113,710;-0,07;-0,03
113,720;-0,07;-0,03
113,730;-0,07;-0,03
113,740;-0,07;-0,03
113,750;-0,07;-0,03
113,760;-0,07;-0,03
113,770;-0,07;-0,03
113,780;-0,07;-0,04
113,790;-0,07;-0,04
113,800;-0,07;-0,04
113,810;-0,07;-0,04
113,820;-0,07;-0,04
113,830;-0,06;-0,04
113,840;-0,06;-0,04
113,850;-0,06;-0,05
113,860;-0,06;-0,05
113,870;-0,06;-0,05
113,880;-0,06;-0,05
113,890;-0,05;-0,05
113,900;-0,05;-0,05
113,910;-0,05;-0,05
113,920;-0,05;-0,05
113,930;-0,04;-0,05
113,940;-0,04;-0,06
113,950;-0,04;-0,06
113,960;-0,04;-0,06
113,970;-0,04;-0,06
113,980;-0,03;-0,06
113,990;-0,03;-0,06
114,000;-0,03;-0,06
114,010;-0,03;-0,07
114,020;-0,02;-0,07
114,030;-0,02;-0,07
114,040;-0,02;-0,07
114,050;-0,01;-0,07
114,060;-0,01;-0,07
114,070;-0,01;-0,07
114,080;-0,00;-0,07
114,090;0,00;-0,07
114,100;0,01;-0,07
114,110;0,01;-0,07
114,120;0,01;-0,07
114,130;0,01;-0,07
114,140;0,02;-0,07
114,150;0,02;-0,07
114,160;0,02;-0,06
114,170;0,02;-0,06
114,180;0,03;-0,06
114,190;0,03;-0,06
114,200;0,03;-0,06
114,210;0,04;-0,06
114,220;0,04;-0,06
114,230;0,04;-0,06
114,240;0,04;-0,06
114,250;0,05;-0,06
114,260;0,05;-0,05
114,270;0,05;-0,05
114,280;0,06;-0,05
114,290;0,06;-0,05
114,300;0,06;-0,04
114,310;0,06;-0,04
114,320;0,07;-0,04
114,330;0,07;-0,04
114,340;0,07;-0,03
114,350;0,07;-0,03
114,360;0,08;-0,03
114,370;0,08;-0,03
114,380;0,08;-0,03
114,390;0,08;-0,03
114,400;0,08;-0,02
114,410;0,08;-0,02
114,420;0,08;-0,02
114,430;0,09;-0,02
114,440;0,09;-0,01
114,450;0,09;-0,01
114,460;0,09;-0,01
114,470;0,09;-0,01
114,480;0,09;-0,00
114,490;0,10;0,00
114,500;0,10;0,00
114,510;0,10;0,01
114,520;0,10;0,01
114,530;0,10;0,01
114,540;0,10;0,01
114,550;0,10;0,02
114,560;0,10;0,02
114,570;0,10;0,02
114,580;0,10;0,02
114,590;0,10;0,02
114,600;0,10;0,03
114,610;0,10;0,03
114,620;0,10;0,03
114,630;0,10;0,03
114,640;0,10;0,04
114,650;0,10;0,04
114,660;0,10;0,04
114,670;0,10;0,05
114,680;0,09;0,05
114,690;0,09;0,05
114,700;0,09;0,05
114,710;0,09;0,05
114,720;0,09;0,06
114,730;0,09;0,06
114,740;0,09;0,06
114,750;0,09;0,06
114,760;0,09;0,06
114,770;0,08;0,06
114,780;0,08;0,07
114,790;0,08;0,07
114,800;0,08;0,07
114,810;0,08;0,07
114,820;0,08;0,07
114,830;0,07;0,07
114,840;0,07;0,07
114,850;0,07;0,08
114,860;0,07;0,08
114,870;0,07;0,08
114,880;0,07;0,08
114,890;0,06;0,08
114,900;0,06;0,08
114,910;0,06;0,08
114,920;0,06;0,08
114,930;0,06;0,09
114,940;0,05;0,09
114,950;0,05;0,09
114,960;0,05;0,09
114,970;0,05;0,09
114,980;0,05;0,09
114,990;0,04;0,09
115,000;0,04;0,09
115,010;0,04;0,09
115,020;0,04;0,09
115,030;0,03;0,09
115,040;0,03;0,09
115,050;0,03;0,09
115,060;0,03;0,09
115,070;0,02;0,09
115,080;0,02;0,09
115,090;0,02;0,09
115,100;0,02;0,09
115,110;0,01;0,08
115,120;0,01;0,08
115,130;0,01;0,08
115,140;0,01;0,08
115,150;0,00;0,08
115,160;0,00;0,08
115,170;-0,00;0,08
115,180;-0,00;0,07
115,190;-0,01;0,07
115,200;-0,01;0,07
115,210;-0,01;0,07
115,220;-0,01;0,07
115,230;-0,02;0,06
115,240;-0,02;0,06
115,250;-0,02;0,06
115,260;-0,02;0,05
115,270;-0,02;0,05
115,280;-0,02;0,05
115,290;-0,03;0,05
115,300;-0,03;0,04
115,310;-0,03;0,04
115,320;-0,03;0,04
115,330;-0,03;0,04
115,340;-0,03;0,03
115,350;-0,03;0,03
115,360;-0,04;0,03
115,370;-0,04;0,02
115,380;-0,04;0,02
115,390;-0,04;0,02
115,400;-0,04;0,01
115,410;-0,04;0,01
115,420;-0,04;0,01
115,430;-0,04;0,00
115,440;-0,04;-0,00
115,450;-0,04;-0,00
115,460;-0,04;-0,01
115,470;-0,04;-0,01
115,480;-0,04;-0,01
115,490;-0,04;-0,02
115,500;-0,05;-0,02
115,510;-0,05;-0,02
115,520;-0,05;-0,03
115,530;-0,05;-0,03
115,540;-0,05;-0,03
115,550;-0,05;-0,04
115,560;-0,05;-0,04
115,570;-0,05;-0,04
115,580;-0,05;-0,04
115,590;-0,05;-0,05
115,600;-0,05;-0,05
115,610;-0,05;-0,05
115,620;-0,05;-0,06
115,630;-0,05;-0,06
115,640;-0,05;-0,06
115,650;-0,05;-0,06
115,660;-0,05;-0,06
115,670;-0,05;-0,07
115,680;-0,04;-0,07
115,690;-0,04;-0,07
115,700;-0,04;-0,07
115,710;-0,04;-0,07
115,720;-0,04;-0,08
115,730;-0,04;-0,08
115,740;-0,04;-0,08
115,750;-0,04;-0,08
115,760;-0,04;-0,08
115,770;-0,03;-0,08
115,780;-0,03;-0,08
115,790;-0,03;-0,09
115,800;-0,03;-0,09
115,810;-0,03;-0,09
115,820;-0,03;-0,09
115,830;-0,03;-0,09
115,840;-0,03;-0,09
115,850;-0,03;-0,09
115,860;-0,03;-0,10
115,870;-0,02;-0,10
115,880;-0,02;-0,10
115,890;-0,02;-0,10
115,900;-0,02;-0,10
115,910;-0,02;-0,10
115,920;-0,02;-0,10
115,930;-0,01;-0,10
115,940;-0,01;-0,10
115,950;-0,01;-0,10
115,960;-0,01;-0,10
115,970;-0,01;-0,10
115,980;-0,01;-0,10
115,990;-0,00;-0,10
116,000;-0,00;-0,10
116,010;-0,00;-0,10
116,020;-0,00;-0,10
116,030;-0,00;-0,09
116,040;0,00;-0,09
116,050;0,00;-0,09
116,060;0,00;-0,09
116,070;0,00;-0,09
116,080;0,00;-0,09
116,090;0,01;-0,09
116,100;0,01;-0,08
116,110;0,01;-0,08
116,120;0,01;-0,08
116,130;0,01;-0,08
116,140;0,01;-0,07
116,150;0,01;-0,07
116,160;0,02;-0,07
116,170;0,02;-0,07
116,180;0,02;-0,06
116,190;0,02;-0,06
116,200;0,02;-0,06
116,210;0,02;-0,06
116,220;0,02;-0,05
116,230;0,03;-0,05
116,240;0,03;-0,05
116,250;0,03;-0,04
116,260;0,03;-0,04
116,270;0,03;-0,04
116,280;0,03;-0,04
116,290;0,03;-0,03
116,300;0,03;-0,03
116,310;0,03;-0,03
116,320;0,04;-0,02
116,330;0,04;-0,02
116,340;0,04;-0,02
116,350;0,04;-0,01
116,360;0,04;-0,01
116,370;0,04;-0,01
116,380;0,04;-0,00
116,390;0,04;-0,00
116,400;0,05;0,00
116,410;0,05;0,01
116,420;0,05;0,01
116,430;0,05;0,01
116,440;0,05;0,02
116,450;0,05;0,02
116,460;0,05;0,02
116,470;0,05;0,02
116,480;0,05;0,03
116,490;0,05;0,03
116,500;0,05;0,03
116,510;0,05;0,04
116,520;0,05;0,04
116,530;0,05;0,04
116,540;0,05;0,05
116,550;0,05;0,05
116,560;0,05;0,05
116,570;0,05;0,06
116,580;0,05;0,06
116,590;0,05;0,06
116,600;0,05;0,07
116,610;0,05;0,07
116,620;0,05;0,07
116,630;0,05;0,08
116,640;0,05;0,08
116,650;0,05;0,08
116,660;0,05;0,08
116,670;0,05;0,08
116,680;0,05;0,09
116,690;0,05;0,09
116,700;0,05;0,09
116,710;0,05;0,09
116,720;0,04;0,09
116,730;0,04;0,10
116,740;0,04;0,10
116,750;0,04;0,10
116,760;0,04;0,10
116,770;0,04;0,10
116,780;0,04;0,10
116,790;0,04;0,10
116,800;0,03;0,11
116,810;0,03;0,11
116,820;0,03;0,11
116,830;0,03;0,11
116,840;0,03;0,11
116,850;0,03;0,11
116,860;0,03;0,11
116,870;0,03;0,11
116,880;0,02;0,11
116,890;0,02;0,11
116,900;0,02;0,11
116,910;0,02;0,11
116,920;0,02;0,11
116,930;0,02;0,10
116,940;0,02;0,10
116,950;0,02;0,10
116,960;0,02;0,10
116,970;0,02;0,10
116,980;0,02;0,10
116,990;0,01;0,10
117,000;0,01;0,10
117,010;0,01;0,09
117,020;0,01;0,09
117,030;0,01;0,09
117,040;0,01;0,09
117,050;0,01;0,08
117,060;0,01;0,08
117,070;0,01;0,08
117,080;0,01;0,08
117,090;0,01;0,07
117,100;0,01;0,07
117,110;0,01;0,07
117,120;0,01;0,06
117,130;0,01;0,06
117,140;0,01;0,06
117,150;0,01;0,05
117,160;0,01;0,05
117,170;0,01;0,05
117,180;0,00;0,04
117,190;0,00;0,04
117,200;0,00;0,03
117,210;0,00;0,03
117,220;0,00;0,03
117,230;0,00;0,02
117,240;-0,00;0,02
117,250;-0,00;0,02
117,260;-0,00;0,01
117,270;-0,00;0,01
117,280;-0,00;0,01
117,290;-0,00;0,00
117,300;-0,00;0,00
117,310;-0,00;-0,00
117,320;-0,01;-0,01
117,330;-0,01;-0,01
117,340;-0,01;-0,01
117,350;-0,01;-0,02
117,360;-0,01;-0,02
117,370;-0,01;-0,02
117,380;-0,01;-0,02
117,390;-0,01;-0,03
117,400;-0,01;-0,03
117,410;-0,01;-0,03
117,420;-0,01;-0,04
117,430;-0,01;-0,04
117,440;-0,01;-0,04
117,450;-0,01;-0,05
117,460;-0,01;-0,05
117,470;-0,01;-0,05
117,480;-0,01;-0,05
117,490;-0,01;-0,06
117,500;-0,01;-0,06
117,510;-0,01;-0,06
117,520;-0,01;-0,07
117,530;-0,01;-0,07
117,540;-0,01;-0,07
117,550;-0,01;-0,08
117,560;-0,01;-0,08
117,570;-0,01;-0,08
117,580;-0,00;-0,08
117,590;-0,00;-0,09
117,600;-0,00;-0,09
117,610;-0,00;-0,09
117,620;-0,00;-0,09
117,630;-0,00;-0,09
117,640;-0,00;-0,10
117,650;-0,00;-0,10
117,660;-0,00;-0,10
117,670;-0,00;-0,10
117,680;-0,00;-0,10
117,690;-0,00;-0,11
117,700;-0,00;-0,11
117,710;-0,00;-0,11
117,720;-0,00;-0,11
117,730;-0,00;-0,11
117,740;-0,00;-0,11
117,750;-0,00;-0,11
117,760;-0,00;-0,11
117,770;0,00;-0,11
117,780;0,00;-0,11
117,790;0,00;-0,11
117,800;0,00;-0,11
117,810;0,00;-0,11
117,820;0,00;-0,11
117,830;0,00;-0,11
117,840;0,00;-0,11
117,850;0,00;-0,11
117,860;0,00;-0,11
117,870;0,00;-0,11
117,880;0,01;-0,10
117,890;0,00;-0,10
117,900;0,00;-0,10
117,910;0,00;-0,10
117,920;0,00;-0,10
117,930;0,00;-0,10
117,940;0,00;-0,10
117,950;0,00;-0,10
117,960;0,00;-0,09
117,970;0,00;-0,09
117,980;0,00;-0,09
117,990;0,00;-0,09
118,000;0,00;-0,08
118,010;0,00;-0,08
118,020;0,00;-0,08
118,030;0,00;-0,07
118,040;0,00;-0,07
118,050;0,00;-0,07
118,060;0,00;-0,06
118,070;0,00;-0,06
118,080;0,00;-0,06
118,090;0,00;-0,06
118,100;0,00;-0,05
118,110;0,00;-0,05
118,120;0,00;-0,04
118,130;0,00;-0,04
118,140;0,00;-0,04
118,150;0,00;-0,03
118,160;0,00;-0,03
118,170;0,00;-0,03
118,180;0,00;-0,02
118,190;0,00;-0,02
118,200;0,00;-0,02
118,210;0,00;-0,01
118,220;0,00;-0,01
118,230;0,00;-0,01
118,240;0,00;-0,00
118,250;0,00;0,00
118,260;0,00;0,01
118,270;0,00;0,01
118,280;0,00;0,01
118,290;0,00;0,02
118,300;0,00;0,02
118,310;0,00;0,02
118,320;0,00;0,03
118,330;0,00;0,03
118,340;0,00;0,03
118,350;0,00;0,04
118,360;0,00;0,04
118,370;0,00;0,04
118,380;0,00;0,05
118,390;0,00;0,05
118,400;0,00;0,05
118,410;0,00;0,06
118,420;0,01;0,06
118,430;0,01;0,06
118,440;0,01;0,07
118,450;0,01;0,07
118,460;0,01;0,07
118,470;0,01;0,08
118,480;0,01;0,08
118,490;0,01;0,08
118,500;0,01;0,08
118,510;0,01;0,09
118,520;0,02;0,09
118,530;0,02;0,09
118,540;0,02;0,09
118,550;0,02;0,09
118,560;0,02;0,10
118,570;0,02;0,10
118,580;0,02;0,10
118,590;0,02;0,10
118,600;0,02;0,10
118,610;0,02;0,11
118,620;0,02;0,11
118,630;0,02;0,11
118,640;0,02;0,11
118,650;0,02;0,11
118,660;0,02;0,11
118,670;0,03;0,11
118,680;0,03;0,11
118,690;0,03;0,11
118,700;0,03;0,11
118,710;0,03;0,11
118,720;0,03;0,11
118,730;0,03;0,11
118,740;0,03;0,11
118,750;0,03;0,11
118,760;0,03;0,11
118,770;0,03;0,11
118,780;0,03;0,11
118,790;0,03;0,11
118,800;0,03;0,10
118,810;0,03;0,10
118,820;0,03;0,10
118,830;0,03;0,10
118,840;0,03;0,10
118,850;0,03;0,10
118,860;0,03;0,09
118,870;0,03;0,09
118,880;0,04;0,09
118,890;0,04;0,09
118,900;0,04;0,08
118,910;0,04;0,08
118,920;0,04;0,08
118,930;0,04;0,07
118,940;0,04;0,07
118,950;0,04;0,07
118,960;0,04;0,07
118,970;0,04;0,06
118,980;0,04;0,06
118,990;0,04;0,05
119,000;0,04;0,05
119,010;0,04;0,05
119,020;0,04;0,04
119,030;0,04;0,04
119,040;0,04;0,04
119,050;0,04;0,03
119,060;0,04;0,03
119,070;0,04;0,03
119,080;0,04;0,02
119,090;0,04;0,02
119,100;0,04;0,02
119,110;0,04;0,01
119,120;0,04;0,01
119,130;0,04;0,01
119,140;0,04;0,00
119,150;0,04;-0,00
119,160;0,04;-0,01
119,170;0,04;-0,01
119,180;0,04;-0,01
119,190;0,04;-0,02
119,200;0,04;-0,02
119,210;0,04;-0,02
119,220;0,04;-0,03
119,230;0,04;-0,03
119,240;0,04;-0,04
119,250;0,04;-0,04
119,260;0,04;-0,04
119,270;0,04;-0,04
119,280;0,04;-0,05
119,290;0,03;-0,05
119,300;0,03;-0,05
119,310;0,03;-0,05
119,320;0,03;-0,06
119,330;0,03;-0,06
119,340;0,03;-0,06
119,350;0,03;-0,06
119,360;0,03;-0,07
119,370;0,02;-0,07
119,380;0,02;-0,07
119,390;0,02;-0,07
119,400;0,02;-0,07
119,410;0,01;-0,07
119,420;0,01;-0,08
119,430;0,01;-0,08
119,440;0,01;-0,08
119,450;0,01;-0,08
119,460;0,01;-0,08
119,470;0,01;-0,08
119,480;0,00;-0,09
119,490;0,00;-0,09
119,500;-0,00;-0,09
119,510;-0,00;-0,09
119,520;-0,00;-0,09
119,530;-0,00;-0,09
119,540;-0,01;-0,09
119,550;-0,01;-0,09
119,560;-0,01;-0,10
119,570;-0,01;-0,10
119,580;-0,01;-0,10
119,590;-0,01;-0,10
119,600;-0,02;-0,10
119,610;-0,02;-0,10
119,620;-0,02;-0,10
119,630;-0,02;-0,10
119,640;-0,02;-0,10
119,650;-0,02;-0,10
119,660;-0,02;-0,10
119,670;-0,02;-0,10
119,680;-0,02;-0,10
119,690;-0,02;-0,10
119,700;-0,03;-0,10
119,710;-0,03;-0,10
119,720;-0,03;-0,10
119,730;-0,03;-0,10
119,740;-0,03;-0,10
119,750;-0,03;-0,10
119,760;-0,03;-0,10
119,770;-0,03;-0,09
119,780;-0,03;-0,09
119,790;-0,03;-0,09
119,800;-0,03;-0,09
119,810;-0,03;-0,09
119,820;-0,04;-0,08
119,830;-0,03;-0,08
119,840;-0,03;-0,08
119,850;-0,03;-0,07
119,860;-0,03;-0,07
119,870;-0,04;-0,07
119,880;-0,04;-0,07
119,890;-0,04;-0,06
119,900;-0,04;-0,06
119,910;-0,04;-0,06
119,920;-0,04;-0,05
119,930;-0,04;-0,05
119,940;-0,04;-0,04
119,950;-0,04;-0,04
119,960;-0,04;-0,04
119,970;-0,04;-0,04
119,980;-0,04;-0,03
119,990;-0,04;-0,03
120,000;-0,04;-0,03
120,010;-0,04;-0,02
120,020;-0,04;-0,02
120,030;-0,04;-0,01
120,040;-0,04;-0,01
120,050;-0,04;-0,01
120,060;-0,04;-0,00
120,070;-0,04;0,00
120,080;-0,04;0,00
120,090;-0,03;0,01
120,100;-0,03;0,01
120,110;-0,03;0,01
120,120;-0,03;0,02
120,130;-0,03;0,02
120,140;-0,03;0,02
120,150;-0,03;0,03
120,160;-0,03;0,03
120,170;-0,03;0,03
120,180;-0,02;0,03
120,190;-0,02;0,04
120,200;-0,02;0,04
120,210;-0,02;0,04
120,220;-0,02;0,05
120,230;-0,02;0,05
120,240;-0,02;0,05
120,250;-0,02;0,05
120,260;-0,02;0,06
120,270;-0,01;0,06
120,280;-0,01;0,06
120,290;-0,01;0,07
120,300;-0,01;0,07
120,310;-0,01;0,07
120,320;-0,01;0,07
120,330;-0,00;0,07
120,340;-0,00;0,07
120,350;-0,00;0,08
120,360;0,00;0,08
120,370;0,00;0,08
120,380;0,00;0,08
120,390;0,01;0,08
120,400;0,01;0,08
120,410;0,01;0,08
120,420;0,01;0,09
120,430;0,01;0,09
120,440;0,01;0,09
120,450;0,02;0,09
120,460;0,02;0,09
120,470;0,02;0,09
120,480;0,02;0,09
120,490;0,02;0,09
120,500;0,02;0,09
120,510;0,02;0,09
120,520;0,03;0,09
120,530;0,03;0,09
120,540;0,03;0,09
120,550;0,03;0,10
120,560;0,04;0,09
120,570;0,04;0,10
120,580;0,04;0,10
120,590;0,04;0,10
120,600;0,05;0,10
120,610;0,05;0,10
120,620;0,05;0,10
120,630;0,05;0,09
120,640;0,05;0,09
120,650;0,05;0,09
120,660;0,05;0,09
120,670;0,06;0,09
120,680;0,06;0,09
120,690;0,06;0,09
120,700;0,06;0,09
120,710;0,06;0,09
120,720;0,06;0,08
120,730;0,06;0,08
120,740;0,06;0,08
120,750;0,07;0,08
120,760;0,07;0,08
120,770;0,07;0,07
120,780;0,07;0,07
120,790;0,07;0,07
120,800;0,07;0,07
120,810;0,07;0,06
120,820;0,07;0,06
120,830;0,07;0,06
120,840;0,07;0,06
120,850;0,07;0,05
120,860;0,07;0,05
120,870;0,07;0,05
120,880;0,08;0,04
120,890;0,08;0,04
120,900;0,07;0,04
120,910;0,08;0,03
120,920;0,07;0,03
120,930;0,07;0,03
120,940;0,08;0,02
120,950;0,08;0,02
120,960;0,08;0,02
120,970;0,08;0,01
120,980;0,08;0,01
120,990;0,08;0,01
121,000;0,08;0,00
121,010;0,07;-0,00
121,020;0,08;-0,00
121,030;0,08;-0,01
121,040;0,08;-0,01
121,050;0,07;-0,01
121,060;0,08;-0,02
121,070;0,07;-0,02
121,080;0,07;-0,02
121,090;0,07;-0,02
121,100;0,07;-0,03
121,110;0,07;-0,03
121,120;0,07;-0,03
121,130;0,06;-0,03
121,140;0,06;-0,04
121,150;0,06;-0,04
121,160;0,06;-0,04
121,170;0,06;-0,04
121,180;0,06;-0,04
121,190;0,05;-0,05
121,200;0,05;-0,05
121,210;0,05;-0,05
121,220;0,05;-0,05
121,230;0,05;-0,05
121,240;0,04;-0,06
121,250;0,04;-0,06
121,260;0,04;-0,06
121,270;0,04;-0,06
121,280;0,03;-0,06
121,290;0,03;-0,06
121,300;0,03;-0,06
121,310;0,03;-0,06
121,320;0,02;-0,07
121,330;0,02;-0,07
121,340;0,02;-0,07
121,350;0,02;-0,07
121,360;0,01;-0,07
121,370;0,01;-0,07
121,380;0,01;-0,07
121,390;0,01;-0,07
121,400;0,00;-0,07
121,410;0,00;-0,07
121,420;0,00;-0,07
121,430;-0,00;-0,07
121,440;-0,00;-0,07
121,450;-0,01;-0,07
121,460;-0,01;-0,08
121,470;-0,01;-0,08
121,480;-0,01;-0,08
121,490;-0,02;-0,08
121,500;-0,02;-0,08
121,510;-0,02;-0,08
121,520;-0,02;-0,08
121,530;-0,02;-0,08
121,540;-0,03;-0,08
121,550;-0,03;-0,08
121,560;-0,03;-0,08
121,570;-0,03;-0,08
121,580;-0,03;-0,08
121,590;-0,04;-0,08
121,600;-0,04;-0,07
121,610;-0,04;-0,07
121,620;-0,04;-0,07
121,630;-0,05;-0,07
121,640;-0,05;-0,07
121,650;-0,05;-0,07
121,660;-0,05;-0,07
121,670;-0,05;-0,06
121,680;-0,05;-0,06
121,690;-0,06;-0,06
121,700;-0,06;-0,06
121,710;-0,06;-0,06
121,720;-0,06;-0,05
121,730;-0,06;-0,05
121,740;-0,06;-0,05
121,750;-0,06;-0,05
121,760;-0,06;-0,04
121,770;-0,06;-0,04
121,780;-0,07;-0,04
121,790;-0,07;-0,04
121,800;-0,07;-0,03
121,810;-0,07;-0,03
121,820;-0,07;-0,03
121,830;-0,07;-0,03
121,840;-0,07;-0,02
121,850;-0,07;-0,02
121,860;-0,07;-0,02
121,870;-0,07;-0,02
121,880;-0,07;-0,01
121,890;-0,07;-0,01
121,900;-0,07;-0,01
121,910;-0,07;-0,01
121,920;-0,07;-0,01
121,930;-0,07;-0,00
121,940;-0,07;-0,00
121,950;-0,07;0,00
121,960;-0,07;0,00
121,970;-0,07;0,01
121,980;-0,07;0,01
121,990;-0,07;0,01
122,000;-0,07;0,01
122,010;-0,07;0,01
122,020;-0,07;0,02
122,030;-0,06;0,02
122,040;-0,06;0,02
122,050;-0,06;0,02
122,060;-0,06;0,02
122,070;-0,06;0,02
122,080;-0,06;0,03
122,090;-0,05;0,03
122,100;-0,05;0,03
122,110;-0,05;0,03
122,120;-0,05;0,04
122,130;-0,04;0,04
122,140;-0,04;0,04
122,150;-0,04;0,04
122,160;-0,04;0,05
122,170;-0,03;0,05
122,180;-0,03;0,05
122,190;-0,03;0,05
122,200;-0,03;0,05
122,210;-0,02;0,06
122,220;-0,02;0,06
122,230;-0,02;0,06
122,240;-0,01;0,06
122,250;-0,01;0,06
122,260;-0,00;0,06
122,270;-0,00;0,06
122,280;0,00;0,06
122,290;0,01;0,06
122,300;0,01;0,06
122,310;0,01;0,06
122,320;0,02;0,07
122,330;0,02;0,07
122,340;0,02;0,07
122,350;0,03;0,07
122,360;0,03;0,07
122,370;0,03;0,07
122,380;0,04;0,07
122,390;0,04;0,07
122,400;0,04;0,07
122,410;0,04;0,07
122,420;0,05;0,07
122,430;0,05;0,06
122,440;0,05;0,06
122,450;0,06;0,06
122,460;0,06;0,06
122,470;0,06;0,06
122,480;0,07;0,06
122,490;0,07;0,06
122,500;0,07;0,06
122,510;0,07;0,06
122,520;0,08;0,06
122,530;0,08;0,06
122,540;0,08;0,06
122,550;0,08;0,06
122,560;0,09;0,06
122,570;0,09;0,05
122,580;0,09;0,05
122,590;0,09;0,05
122,600;0,09;0,05
122,610;0,10;0,05
122,620;0,10;0,05
122,630;0,10;0,05
122,640;0,10;0,05
122,650;0,10;0,05
122,660;0,10;0,05
122,670;0,11;0,04
122,680;0,11;0,04
122,690;0,11;0,04
122,700;0,11;0,04
122,710;0,11;0,04
122,720;0,11;0,03
122,730;0,11;0,03
122,740;0,12;0,03
122,750;0,12;0,03
122,760;0,12;0,02
122,770;0,12;0,02
122,780;0,11;0,02
122,790;0,12;0,02
122,800;0,12;0,01
122,810;0,11;0,01
122,820;0,11;0,01
122,830;0,11;0,01
122,840;0,11;0,00
122,850;0,11;0,00
122,860;0,11;-0,00
122,870;0,11;-0,00
122,880;0,11;-0,00
122,890;0,11;-0,01
122,900;0,11;-0,01
122,910;0,11;-0,01
122,920;0,10;-0,01
122,930;0,10;-0,02
122,940;0,10;-0,02
122,950;0,10;-0,02
122,960;0,10;-0,02
122,970;0,09;-0,03
122,980;0,09;-0,03
122,990;0,09;-0,03
123,000;0,09;-0,03
123,010;0,09;-0,03
123,020;0,08;-0,03
123,030;0,08;-0,03
123,040;0,08;-0,04
123,050;0,08;-0,04
123,060;0,07;-0,04
123,070;0,07;-0,04
123,080;0,07;-0,04
123,090;0,07;-0,05
123,100;0,06;-0,05
123,110;0,06;-0,05
123,120;0,06;-0,05
123,130;0,05;-0,05
123,140;0,05;-0,05
123,150;0,05;-0,05
123,160;0,05;-0,05
123,170;0,04;-0,05
123,180;0,04;-0,05
123,190;0,04;-0,06
123,200;0,03;-0,06
123,210;0,03;-0,06
123,220;0,03;-0,06
123,230;0,02;-0,06
123,240;0,02;-0,06
123,250;0,02;-0,06
123,260;0,01;-0,06
123,270;0,01;-0,06
123,280;0,01;-0,06
123,290;0,01;-0,06
123,300;0,00;-0,06
123,310;-0,00;-0,06
123,320;-0,01;-0,06
123,330;-0,01;-0,06
123,340;-0,01;-0,06
123,350;-0,02;-0,05
123,360;-0,02;-0,05
123,370;-0,02;-0,05
123,380;-0,03;-0,05
123,390;-0,03;-0,05
123,400;-0,03;-0,05
123,410;-0,04;-0,05
123,420;-0,04;-0,05
123,430;-0,04;-0,05
123,440;-0,05;-0,05
123,450;-0,05;-0,04
123,460;-0,05;-0,04
123,470;-0,05;-0,04
123,480;-0,06;-0,04
123,490;-0,06;-0,04
123,500;-0,06;-0,04
123,510;-0,06;-0,04
123,520;-0,07;-0,04
123,530;-0,07;-0,04
123,540;-0,07;-0,03
123,550;-0,07;-0,03
123,560;-0,08;-0,03
123,570;-0,08;-0,03
123,580;-0,08;-0,03
123,590;-0,08;-0,03
123,600;-0,08;-0,03
123,610;-0,08;-0,03
123,620;-0,08;-0,03
123,630;-0,08;-0,03
123,640;-0,09;-0,02
123,650;-0,09;-0,02
123,660;-0,09;-0,02
123,670;-0,09;-0,02
